Image,Flow,Sequence,Sequence_Index,Dino,GtMask
DAVIS17/JPEGImages/480p/swing/00024.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00024.flo,swing,24,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00024.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00024.png
DAVIS17/JPEGImages/480p/swing/00025.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00025.flo,swing,25,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00025.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00025.png
DAVIS17/JPEGImages/480p/swing/00026.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00026.flo,swing,26,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00026.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00026.png
DAVIS17/JPEGImages/480p/swing/00027.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00027.flo,swing,27,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00027.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00027.png
DAVIS17/JPEGImages/480p/swing/00028.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00028.flo,swing,28,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00028.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00028.png
DAVIS17/JPEGImages/480p/swing/00029.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00029.flo,swing,29,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00029.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00029.png
DAVIS17/JPEGImages/480p/swing/00030.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00030.flo,swing,30,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00030.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00030.png
DAVIS17/JPEGImages/480p/swing/00031.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00031.flo,swing,31,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00031.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00031.png
DAVIS17/JPEGImages/480p/swing/00032.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00032.flo,swing,32,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00032.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00032.png
DAVIS17/JPEGImages/480p/swing/00033.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00033.flo,swing,33,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00033.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00033.png
DAVIS17/JPEGImages/480p/swing/00034.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00034.flo,swing,34,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00034.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00034.png
DAVIS17/JPEGImages/480p/swing/00035.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00035.flo,swing,35,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00035.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00035.png
DAVIS17/JPEGImages/480p/swing/00036.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00036.flo,swing,36,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00036.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00036.png
DAVIS17/JPEGImages/480p/swing/00037.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00037.flo,swing,37,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00037.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00037.png
DAVIS17/JPEGImages/480p/swing/00038.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00038.flo,swing,38,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00038.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00038.png
DAVIS17/JPEGImages/480p/swing/00039.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00039.flo,swing,39,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00039.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00039.png
DAVIS17/JPEGImages/480p/swing/00040.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00040.flo,swing,40,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00040.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00040.png
DAVIS17/JPEGImages/480p/swing/00041.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00041.flo,swing,41,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00041.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00041.png
DAVIS17/JPEGImages/480p/swing/00042.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00042.flo,swing,42,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00042.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00042.png
DAVIS17/JPEGImages/480p/swing/00043.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00043.flo,swing,43,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00043.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00043.png
DAVIS17/JPEGImages/480p/swing/00044.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00044.flo,swing,44,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00044.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00044.png
DAVIS17/JPEGImages/480p/swing/00045.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00045.flo,swing,45,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00045.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00045.png
DAVIS17/JPEGImages/480p/swing/00046.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00046.flo,swing,46,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00046.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00046.png
DAVIS17/JPEGImages/480p/swing/00047.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00047.flo,swing,47,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00047.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00047.png
DAVIS17/JPEGImages/480p/swing/00048.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00048.flo,swing,48,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00048.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00048.png
DAVIS17/JPEGImages/480p/swing/00049.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00049.flo,swing,49,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00049.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00049.png
DAVIS17/JPEGImages/480p/swing/00050.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00050.flo,swing,50,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00050.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00050.png
DAVIS17/JPEGImages/480p/swing/00051.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00051.flo,swing,51,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00051.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00051.png
DAVIS17/JPEGImages/480p/swing/00052.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00052.flo,swing,52,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00052.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00052.png
DAVIS17/JPEGImages/480p/swing/00053.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00053.flo,swing,53,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00053.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00053.png
DAVIS17/JPEGImages/480p/swing/00054.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00054.flo,swing,54,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00054.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00054.png
DAVIS17/JPEGImages/480p/swing/00055.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00055.flo,swing,55,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00055.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00055.png
DAVIS17/JPEGImages/480p/swing/00056.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00056.flo,swing,56,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00056.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00056.png
DAVIS17/JPEGImages/480p/swing/00057.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00057.flo,swing,57,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00057.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00057.png
DAVIS17/JPEGImages/480p/swing/00058.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/swing/00058.flo,swing,58,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/swing/00058.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/swing/00058.png
DAVIS17/JPEGImages/480p/tennis/00000.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00000.flo,tennis,0,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00000.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00000.png
DAVIS17/JPEGImages/480p/tennis/00001.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00001.flo,tennis,1,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00001.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00001.png
DAVIS17/JPEGImages/480p/tennis/00002.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00002.flo,tennis,2,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00002.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00002.png
DAVIS17/JPEGImages/480p/tennis/00003.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00003.flo,tennis,3,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00003.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00003.png
DAVIS17/JPEGImages/480p/tennis/00004.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00004.flo,tennis,4,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00004.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00004.png
DAVIS17/JPEGImages/480p/tennis/00005.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00005.flo,tennis,5,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00005.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00005.png
DAVIS17/JPEGImages/480p/tennis/00006.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00006.flo,tennis,6,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00006.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00006.png
DAVIS17/JPEGImages/480p/tennis/00007.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00007.flo,tennis,7,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00007.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00007.png
DAVIS17/JPEGImages/480p/tennis/00008.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00008.flo,tennis,8,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00008.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00008.png
DAVIS17/JPEGImages/480p/tennis/00009.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00009.flo,tennis,9,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00009.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00009.png
DAVIS17/JPEGImages/480p/tennis/00010.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00010.flo,tennis,10,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00010.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00010.png
DAVIS17/JPEGImages/480p/tennis/00011.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00011.flo,tennis,11,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00011.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00011.png
DAVIS17/JPEGImages/480p/tennis/00012.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00012.flo,tennis,12,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00012.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00012.png
DAVIS17/JPEGImages/480p/tennis/00013.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00013.flo,tennis,13,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00013.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00013.png
DAVIS17/JPEGImages/480p/tennis/00014.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00014.flo,tennis,14,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00014.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00014.png
DAVIS17/JPEGImages/480p/tennis/00015.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00015.flo,tennis,15,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00015.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00015.png
DAVIS17/JPEGImages/480p/tennis/00016.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00016.flo,tennis,16,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00016.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00016.png
DAVIS17/JPEGImages/480p/tennis/00017.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00017.flo,tennis,17,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00017.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00017.png
DAVIS17/JPEGImages/480p/tennis/00018.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00018.flo,tennis,18,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00018.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00018.png
DAVIS17/JPEGImages/480p/tennis/00019.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00019.flo,tennis,19,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00019.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00019.png
DAVIS17/JPEGImages/480p/tennis/00020.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00020.flo,tennis,20,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00020.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00020.png
DAVIS17/JPEGImages/480p/tennis/00021.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00021.flo,tennis,21,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00021.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00021.png
DAVIS17/JPEGImages/480p/tennis/00022.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00022.flo,tennis,22,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00022.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00022.png
DAVIS17/JPEGImages/480p/tennis/00023.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00023.flo,tennis,23,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00023.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00023.png
DAVIS17/JPEGImages/480p/tennis/00024.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00024.flo,tennis,24,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00024.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00024.png
DAVIS17/JPEGImages/480p/tennis/00025.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00025.flo,tennis,25,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00025.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00025.png
DAVIS17/JPEGImages/480p/tennis/00026.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00026.flo,tennis,26,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00026.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00026.png
DAVIS17/JPEGImages/480p/tennis/00027.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00027.flo,tennis,27,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00027.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00027.png
DAVIS17/JPEGImages/480p/tennis/00028.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00028.flo,tennis,28,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00028.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00028.png
DAVIS17/JPEGImages/480p/tennis/00029.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00029.flo,tennis,29,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00029.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00029.png
DAVIS17/JPEGImages/480p/tennis/00030.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00030.flo,tennis,30,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00030.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00030.png
DAVIS17/JPEGImages/480p/tennis/00031.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00031.flo,tennis,31,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00031.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00031.png
DAVIS17/JPEGImages/480p/tennis/00032.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00032.flo,tennis,32,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00032.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00032.png
DAVIS17/JPEGImages/480p/tennis/00033.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00033.flo,tennis,33,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00033.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00033.png
DAVIS17/JPEGImages/480p/tennis/00034.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00034.flo,tennis,34,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00034.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00034.png
DAVIS17/JPEGImages/480p/tennis/00035.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00035.flo,tennis,35,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00035.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00035.png
DAVIS17/JPEGImages/480p/tennis/00036.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00036.flo,tennis,36,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00036.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00036.png
DAVIS17/JPEGImages/480p/tennis/00037.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00037.flo,tennis,37,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00037.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00037.png
DAVIS17/JPEGImages/480p/tennis/00038.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00038.flo,tennis,38,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00038.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00038.png
DAVIS17/JPEGImages/480p/tennis/00039.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00039.flo,tennis,39,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00039.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00039.png
DAVIS17/JPEGImages/480p/tennis/00040.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00040.flo,tennis,40,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00040.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00040.png
DAVIS17/JPEGImages/480p/tennis/00041.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00041.flo,tennis,41,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00041.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00041.png
DAVIS17/JPEGImages/480p/tennis/00042.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00042.flo,tennis,42,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00042.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00042.png
DAVIS17/JPEGImages/480p/tennis/00043.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00043.flo,tennis,43,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00043.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00043.png
DAVIS17/JPEGImages/480p/tennis/00044.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00044.flo,tennis,44,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00044.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00044.png
DAVIS17/JPEGImages/480p/tennis/00045.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00045.flo,tennis,45,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00045.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00045.png
DAVIS17/JPEGImages/480p/tennis/00046.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00046.flo,tennis,46,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00046.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00046.png
DAVIS17/JPEGImages/480p/tennis/00047.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00047.flo,tennis,47,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00047.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00047.png
DAVIS17/JPEGImages/480p/tennis/00048.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00048.flo,tennis,48,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00048.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00048.png
DAVIS17/JPEGImages/480p/tennis/00049.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00049.flo,tennis,49,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00049.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00049.png
DAVIS17/JPEGImages/480p/tennis/00050.jpg,DAVIS17/OpticalFlowRaftSintel/OpticalFlowP1/480p/tennis/00050.flo,tennis,50,/net/serpico-fs2/emeunier/DAVIS17/DINO/dino_vits8//480p/tennis/00050.jpg_240x427.npy,DAVIS17/Annotations_unsupervised/480p/tennis/00050.png
