Unnamed: 0,Image,Flow,FlowRGB,GtMask,Sequence,Sequence_Index,Dino
4590,FBMS/FBMS_clean/JPEGImages/marple10/00255.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00255.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00255.flo.png,,marple10,255,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00255.jpg_175x225.npy
4591,FBMS/FBMS_clean/JPEGImages/marple10/00256.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00256.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00256.flo.png,,marple10,256,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00256.jpg_175x225.npy
4592,FBMS/FBMS_clean/JPEGImages/marple10/00257.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00257.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00257.flo.png,,marple10,257,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00257.jpg_175x225.npy
4593,FBMS/FBMS_clean/JPEGImages/marple10/00258.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00258.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00258.flo.png,,marple10,258,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00258.jpg_175x225.npy
4594,FBMS/FBMS_clean/JPEGImages/marple10/00259.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00259.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00259.flo.png,,marple10,259,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00259.jpg_175x225.npy
4595,FBMS/FBMS_clean/JPEGImages/marple10/00260.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00260.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00260.flo.png,,marple10,260,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00260.jpg_175x225.npy
4596,FBMS/FBMS_clean/JPEGImages/marple10/00261.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00261.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00261.flo.png,,marple10,261,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00261.jpg_175x225.npy
4597,FBMS/FBMS_clean/JPEGImages/marple10/00262.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00262.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00262.flo.png,,marple10,262,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00262.jpg_175x225.npy
4598,FBMS/FBMS_clean/JPEGImages/marple10/00263.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00263.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00263.flo.png,,marple10,263,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00263.jpg_175x225.npy
4599,FBMS/FBMS_clean/JPEGImages/marple10/00264.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00264.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00264.flo.png,,marple10,264,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00264.jpg_175x225.npy
4600,FBMS/FBMS_clean/JPEGImages/marple10/00265.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00265.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00265.flo.png,,marple10,265,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00265.jpg_175x225.npy
4601,FBMS/FBMS_clean/JPEGImages/marple10/00266.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00266.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00266.flo.png,,marple10,266,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00266.jpg_175x225.npy
4602,FBMS/FBMS_clean/JPEGImages/marple10/00267.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00267.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00267.flo.png,,marple10,267,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00267.jpg_175x225.npy
4603,FBMS/FBMS_clean/JPEGImages/marple10/00268.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00268.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00268.flo.png,,marple10,268,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00268.jpg_175x225.npy
4604,FBMS/FBMS_clean/JPEGImages/marple10/00269.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00269.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00269.flo.png,,marple10,269,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00269.jpg_175x225.npy
4605,FBMS/FBMS_clean/JPEGImages/marple10/00270.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00270.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00270.flo.png,,marple10,270,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00270.jpg_175x225.npy
4606,FBMS/FBMS_clean/JPEGImages/marple10/00271.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00271.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00271.flo.png,,marple10,271,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00271.jpg_175x225.npy
4607,FBMS/FBMS_clean/JPEGImages/marple10/00272.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00272.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00272.flo.png,,marple10,272,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00272.jpg_175x225.npy
4608,FBMS/FBMS_clean/JPEGImages/marple10/00273.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00273.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00273.flo.png,,marple10,273,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00273.jpg_175x225.npy
4609,FBMS/FBMS_clean/JPEGImages/marple10/00274.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00274.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00274.flo.png,,marple10,274,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00274.jpg_175x225.npy
4610,FBMS/FBMS_clean/JPEGImages/marple10/00275.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00275.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00275.flo.png,,marple10,275,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00275.jpg_175x225.npy
4611,FBMS/FBMS_clean/JPEGImages/marple10/00276.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00276.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00276.flo.png,,marple10,276,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00276.jpg_175x225.npy
4612,FBMS/FBMS_clean/JPEGImages/marple10/00277.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00277.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00277.flo.png,,marple10,277,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00277.jpg_175x225.npy
4613,FBMS/FBMS_clean/JPEGImages/marple10/00278.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00278.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00278.flo.png,,marple10,278,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00278.jpg_175x225.npy
4614,FBMS/FBMS_clean/JPEGImages/marple10/00279.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00279.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00279.flo.png,,marple10,279,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00279.jpg_175x225.npy
4615,FBMS/FBMS_clean/JPEGImages/marple10/00280.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00280.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00280.flo.png,,marple10,280,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00280.jpg_175x225.npy
4616,FBMS/FBMS_clean/JPEGImages/marple10/00281.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00281.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00281.flo.png,,marple10,281,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00281.jpg_175x225.npy
4617,FBMS/FBMS_clean/JPEGImages/marple10/00282.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00282.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00282.flo.png,,marple10,282,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00282.jpg_175x225.npy
4618,FBMS/FBMS_clean/JPEGImages/marple10/00283.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00283.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00283.flo.png,,marple10,283,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00283.jpg_175x225.npy
4619,FBMS/FBMS_clean/JPEGImages/marple10/00284.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00284.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00284.flo.png,,marple10,284,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00284.jpg_175x225.npy
4620,FBMS/FBMS_clean/JPEGImages/marple10/00285.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00285.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00285.flo.png,,marple10,285,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00285.jpg_175x225.npy
4621,FBMS/FBMS_clean/JPEGImages/marple10/00286.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00286.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00286.flo.png,,marple10,286,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00286.jpg_175x225.npy
4622,FBMS/FBMS_clean/JPEGImages/marple10/00287.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00287.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00287.flo.png,,marple10,287,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00287.jpg_175x225.npy
4623,FBMS/FBMS_clean/JPEGImages/marple10/00288.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00288.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00288.flo.png,,marple10,288,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00288.jpg_175x225.npy
4624,FBMS/FBMS_clean/JPEGImages/marple10/00289.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00289.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00289.flo.png,,marple10,289,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00289.jpg_175x225.npy
4625,FBMS/FBMS_clean/JPEGImages/marple10/00290.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00290.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00290.flo.png,,marple10,290,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00290.jpg_175x225.npy
4626,FBMS/FBMS_clean/JPEGImages/marple10/00291.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00291.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00291.flo.png,,marple10,291,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00291.jpg_175x225.npy
4627,FBMS/FBMS_clean/JPEGImages/marple10/00292.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00292.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00292.flo.png,,marple10,292,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00292.jpg_175x225.npy
4628,FBMS/FBMS_clean/JPEGImages/marple10/00293.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00293.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00293.flo.png,,marple10,293,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00293.jpg_175x225.npy
4629,FBMS/FBMS_clean/JPEGImages/marple10/00294.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00294.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00294.flo.png,,marple10,294,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00294.jpg_175x225.npy
4630,FBMS/FBMS_clean/JPEGImages/marple10/00295.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00295.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00295.flo.png,,marple10,295,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00295.jpg_175x225.npy
4631,FBMS/FBMS_clean/JPEGImages/marple10/00296.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00296.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00296.flo.png,,marple10,296,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00296.jpg_175x225.npy
4632,FBMS/FBMS_clean/JPEGImages/marple10/00297.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00297.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00297.flo.png,,marple10,297,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00297.jpg_175x225.npy
4633,FBMS/FBMS_clean/JPEGImages/marple10/00298.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00298.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00298.flo.png,,marple10,298,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00298.jpg_175x225.npy
4634,FBMS/FBMS_clean/JPEGImages/marple10/00299.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00299.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00299.flo.png,,marple10,299,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00299.jpg_175x225.npy
4635,FBMS/FBMS_clean/JPEGImages/marple10/00300.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00300.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00300.flo.png,FBMS/FBMS_clean/Annotations/marple10/00300.png,marple10,300,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00300.jpg_175x225.npy
4636,FBMS/FBMS_clean/JPEGImages/marple10/00301.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00301.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00301.flo.png,,marple10,301,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00301.jpg_175x225.npy
4637,FBMS/FBMS_clean/JPEGImages/marple10/00302.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00302.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00302.flo.png,,marple10,302,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00302.jpg_175x225.npy
4638,FBMS/FBMS_clean/JPEGImages/marple10/00303.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00303.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00303.flo.png,,marple10,303,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00303.jpg_175x225.npy
4639,FBMS/FBMS_clean/JPEGImages/marple10/00304.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00304.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00304.flo.png,,marple10,304,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00304.jpg_175x225.npy
4640,FBMS/FBMS_clean/JPEGImages/marple10/00305.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00305.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00305.flo.png,,marple10,305,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00305.jpg_175x225.npy
4641,FBMS/FBMS_clean/JPEGImages/marple10/00306.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00306.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00306.flo.png,,marple10,306,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00306.jpg_175x225.npy
4642,FBMS/FBMS_clean/JPEGImages/marple10/00307.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00307.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00307.flo.png,,marple10,307,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00307.jpg_175x225.npy
4643,FBMS/FBMS_clean/JPEGImages/marple10/00308.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00308.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00308.flo.png,,marple10,308,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00308.jpg_175x225.npy
4644,FBMS/FBMS_clean/JPEGImages/marple10/00309.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00309.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00309.flo.png,,marple10,309,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00309.jpg_175x225.npy
4645,FBMS/FBMS_clean/JPEGImages/marple10/00310.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00310.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00310.flo.png,,marple10,310,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00310.jpg_175x225.npy
4646,FBMS/FBMS_clean/JPEGImages/marple10/00311.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00311.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00311.flo.png,,marple10,311,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00311.jpg_175x225.npy
4647,FBMS/FBMS_clean/JPEGImages/marple10/00312.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00312.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00312.flo.png,,marple10,312,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00312.jpg_175x225.npy
4648,FBMS/FBMS_clean/JPEGImages/marple10/00313.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00313.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00313.flo.png,,marple10,313,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00313.jpg_175x225.npy
4649,FBMS/FBMS_clean/JPEGImages/marple10/00314.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00314.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00314.flo.png,,marple10,314,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00314.jpg_175x225.npy
4650,FBMS/FBMS_clean/JPEGImages/marple10/00315.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00315.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00315.flo.png,,marple10,315,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00315.jpg_175x225.npy
4651,FBMS/FBMS_clean/JPEGImages/marple10/00316.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00316.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00316.flo.png,,marple10,316,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00316.jpg_175x225.npy
4652,FBMS/FBMS_clean/JPEGImages/marple10/00317.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00317.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00317.flo.png,,marple10,317,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00317.jpg_175x225.npy
4653,FBMS/FBMS_clean/JPEGImages/marple10/00318.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00318.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00318.flo.png,,marple10,318,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00318.jpg_175x225.npy
4654,FBMS/FBMS_clean/JPEGImages/marple10/00319.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00319.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00319.flo.png,,marple10,319,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00319.jpg_175x225.npy
4655,FBMS/FBMS_clean/JPEGImages/marple10/00320.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00320.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00320.flo.png,,marple10,320,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00320.jpg_175x225.npy
4656,FBMS/FBMS_clean/JPEGImages/marple10/00321.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00321.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00321.flo.png,,marple10,321,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00321.jpg_175x225.npy
4657,FBMS/FBMS_clean/JPEGImages/marple10/00322.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00322.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00322.flo.png,,marple10,322,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00322.jpg_175x225.npy
4658,FBMS/FBMS_clean/JPEGImages/marple10/00323.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00323.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00323.flo.png,,marple10,323,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00323.jpg_175x225.npy
4659,FBMS/FBMS_clean/JPEGImages/marple10/00324.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00324.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00324.flo.png,,marple10,324,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00324.jpg_175x225.npy
4660,FBMS/FBMS_clean/JPEGImages/marple10/00325.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00325.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00325.flo.png,,marple10,325,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00325.jpg_175x225.npy
4661,FBMS/FBMS_clean/JPEGImages/marple10/00326.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00326.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00326.flo.png,,marple10,326,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00326.jpg_175x225.npy
4662,FBMS/FBMS_clean/JPEGImages/marple10/00327.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00327.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00327.flo.png,,marple10,327,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00327.jpg_175x225.npy
4663,FBMS/FBMS_clean/JPEGImages/marple10/00328.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00328.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00328.flo.png,,marple10,328,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00328.jpg_175x225.npy
4664,FBMS/FBMS_clean/JPEGImages/marple10/00329.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00329.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00329.flo.png,,marple10,329,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00329.jpg_175x225.npy
4665,FBMS/FBMS_clean/JPEGImages/marple10/00330.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00330.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00330.flo.png,,marple10,330,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00330.jpg_175x225.npy
4666,FBMS/FBMS_clean/JPEGImages/marple10/00331.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00331.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00331.flo.png,,marple10,331,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00331.jpg_175x225.npy
4667,FBMS/FBMS_clean/JPEGImages/marple10/00332.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00332.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00332.flo.png,,marple10,332,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00332.jpg_175x225.npy
4668,FBMS/FBMS_clean/JPEGImages/marple10/00333.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00333.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00333.flo.png,,marple10,333,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00333.jpg_175x225.npy
4669,FBMS/FBMS_clean/JPEGImages/marple10/00334.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00334.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00334.flo.png,,marple10,334,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00334.jpg_175x225.npy
4670,FBMS/FBMS_clean/JPEGImages/marple10/00335.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00335.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00335.flo.png,,marple10,335,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00335.jpg_175x225.npy
4671,FBMS/FBMS_clean/JPEGImages/marple10/00336.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00336.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00336.flo.png,,marple10,336,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00336.jpg_175x225.npy
4672,FBMS/FBMS_clean/JPEGImages/marple10/00337.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00337.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00337.flo.png,,marple10,337,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00337.jpg_175x225.npy
4673,FBMS/FBMS_clean/JPEGImages/marple10/00338.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00338.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00338.flo.png,,marple10,338,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00338.jpg_175x225.npy
4674,FBMS/FBMS_clean/JPEGImages/marple10/00339.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00339.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00339.flo.png,,marple10,339,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00339.jpg_175x225.npy
4675,FBMS/FBMS_clean/JPEGImages/marple10/00340.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00340.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00340.flo.png,,marple10,340,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00340.jpg_175x225.npy
4676,FBMS/FBMS_clean/JPEGImages/marple10/00341.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00341.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple10/00341.flo.png,,marple10,341,FBMS/FBMS_clean/DINO/dino_vits8//marple10/00341.jpg_175x225.npy
