Image,GtMask,Flow,FlowRGB,Sequence,Sequence_Index,Dino
DAVIS/JPEGImages/480p/rhino/00076.jpg,DAVIS/Annotations/480p/rhino/00076.png,DAVIS/OpticalFlow020321/480p/rhino/00076.flo,DAVIS/OpticalFlow020321/480p/rhino/00076.flo.png,rhino,76,DAVIS/DINO/dino_vits8//480p/rhino/00076.jpg_240x427.npy
DAVIS/JPEGImages/480p/rhino/00077.jpg,DAVIS/Annotations/480p/rhino/00077.png,DAVIS/OpticalFlow020321/480p/rhino/00077.flo,DAVIS/OpticalFlow020321/480p/rhino/00077.flo.png,rhino,77,DAVIS/DINO/dino_vits8//480p/rhino/00077.jpg_240x427.npy
DAVIS/JPEGImages/480p/rhino/00078.jpg,DAVIS/Annotations/480p/rhino/00078.png,DAVIS/OpticalFlow020321/480p/rhino/00078.flo,DAVIS/OpticalFlow020321/480p/rhino/00078.flo.png,rhino,78,DAVIS/DINO/dino_vits8//480p/rhino/00078.jpg_240x427.npy
DAVIS/JPEGImages/480p/rhino/00079.jpg,DAVIS/Annotations/480p/rhino/00079.png,DAVIS/OpticalFlow020321/480p/rhino/00079.flo,DAVIS/OpticalFlow020321/480p/rhino/00079.flo.png,rhino,79,DAVIS/DINO/dino_vits8//480p/rhino/00079.jpg_240x427.npy
DAVIS/JPEGImages/480p/rhino/00080.jpg,DAVIS/Annotations/480p/rhino/00080.png,DAVIS/OpticalFlow020321/480p/rhino/00080.flo,DAVIS/OpticalFlow020321/480p/rhino/00080.flo.png,rhino,80,DAVIS/DINO/dino_vits8//480p/rhino/00080.jpg_240x427.npy
DAVIS/JPEGImages/480p/rhino/00081.jpg,DAVIS/Annotations/480p/rhino/00081.png,DAVIS/OpticalFlow020321/480p/rhino/00081.flo,DAVIS/OpticalFlow020321/480p/rhino/00081.flo.png,rhino,81,DAVIS/DINO/dino_vits8//480p/rhino/00081.jpg_240x427.npy
DAVIS/JPEGImages/480p/rhino/00082.jpg,DAVIS/Annotations/480p/rhino/00082.png,DAVIS/OpticalFlow020321/480p/rhino/00082.flo,DAVIS/OpticalFlow020321/480p/rhino/00082.flo.png,rhino,82,DAVIS/DINO/dino_vits8//480p/rhino/00082.jpg_240x427.npy
DAVIS/JPEGImages/480p/rhino/00083.jpg,DAVIS/Annotations/480p/rhino/00083.png,DAVIS/OpticalFlow020321/480p/rhino/00083.flo,DAVIS/OpticalFlow020321/480p/rhino/00083.flo.png,rhino,83,DAVIS/DINO/dino_vits8//480p/rhino/00083.jpg_240x427.npy
DAVIS/JPEGImages/480p/rhino/00084.jpg,DAVIS/Annotations/480p/rhino/00084.png,DAVIS/OpticalFlow020321/480p/rhino/00084.flo,DAVIS/OpticalFlow020321/480p/rhino/00084.flo.png,rhino,84,DAVIS/DINO/dino_vits8//480p/rhino/00084.jpg_240x427.npy
DAVIS/JPEGImages/480p/rhino/00085.jpg,DAVIS/Annotations/480p/rhino/00085.png,DAVIS/OpticalFlow020321/480p/rhino/00085.flo,DAVIS/OpticalFlow020321/480p/rhino/00085.flo.png,rhino,85,DAVIS/DINO/dino_vits8//480p/rhino/00085.jpg_240x427.npy
DAVIS/JPEGImages/480p/rhino/00086.jpg,DAVIS/Annotations/480p/rhino/00086.png,DAVIS/OpticalFlow020321/480p/rhino/00086.flo,DAVIS/OpticalFlow020321/480p/rhino/00086.flo.png,rhino,86,DAVIS/DINO/dino_vits8//480p/rhino/00086.jpg_240x427.npy
DAVIS/JPEGImages/480p/rhino/00087.jpg,DAVIS/Annotations/480p/rhino/00087.png,DAVIS/OpticalFlow020321/480p/rhino/00087.flo,DAVIS/OpticalFlow020321/480p/rhino/00087.flo.png,rhino,87,DAVIS/DINO/dino_vits8//480p/rhino/00087.jpg_240x427.npy
DAVIS/JPEGImages/480p/rhino/00088.jpg,DAVIS/Annotations/480p/rhino/00088.png,DAVIS/OpticalFlow020321/480p/rhino/00088.flo,DAVIS/OpticalFlow020321/480p/rhino/00088.flo.png,rhino,88,DAVIS/DINO/dino_vits8//480p/rhino/00088.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00000.jpg,DAVIS/Annotations/480p/rollerblade/00000.png,DAVIS/OpticalFlow020321/480p/rollerblade/00000.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00000.flo.png,rollerblade,0,DAVIS/DINO/dino_vits8//480p/rollerblade/00000.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00001.jpg,DAVIS/Annotations/480p/rollerblade/00001.png,DAVIS/OpticalFlow020321/480p/rollerblade/00001.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00001.flo.png,rollerblade,1,DAVIS/DINO/dino_vits8//480p/rollerblade/00001.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00002.jpg,DAVIS/Annotations/480p/rollerblade/00002.png,DAVIS/OpticalFlow020321/480p/rollerblade/00002.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00002.flo.png,rollerblade,2,DAVIS/DINO/dino_vits8//480p/rollerblade/00002.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00003.jpg,DAVIS/Annotations/480p/rollerblade/00003.png,DAVIS/OpticalFlow020321/480p/rollerblade/00003.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00003.flo.png,rollerblade,3,DAVIS/DINO/dino_vits8//480p/rollerblade/00003.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00004.jpg,DAVIS/Annotations/480p/rollerblade/00004.png,DAVIS/OpticalFlow020321/480p/rollerblade/00004.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00004.flo.png,rollerblade,4,DAVIS/DINO/dino_vits8//480p/rollerblade/00004.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00005.jpg,DAVIS/Annotations/480p/rollerblade/00005.png,DAVIS/OpticalFlow020321/480p/rollerblade/00005.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00005.flo.png,rollerblade,5,DAVIS/DINO/dino_vits8//480p/rollerblade/00005.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00006.jpg,DAVIS/Annotations/480p/rollerblade/00006.png,DAVIS/OpticalFlow020321/480p/rollerblade/00006.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00006.flo.png,rollerblade,6,DAVIS/DINO/dino_vits8//480p/rollerblade/00006.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00007.jpg,DAVIS/Annotations/480p/rollerblade/00007.png,DAVIS/OpticalFlow020321/480p/rollerblade/00007.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00007.flo.png,rollerblade,7,DAVIS/DINO/dino_vits8//480p/rollerblade/00007.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00008.jpg,DAVIS/Annotations/480p/rollerblade/00008.png,DAVIS/OpticalFlow020321/480p/rollerblade/00008.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00008.flo.png,rollerblade,8,DAVIS/DINO/dino_vits8//480p/rollerblade/00008.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00009.jpg,DAVIS/Annotations/480p/rollerblade/00009.png,DAVIS/OpticalFlow020321/480p/rollerblade/00009.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00009.flo.png,rollerblade,9,DAVIS/DINO/dino_vits8//480p/rollerblade/00009.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00010.jpg,DAVIS/Annotations/480p/rollerblade/00010.png,DAVIS/OpticalFlow020321/480p/rollerblade/00010.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00010.flo.png,rollerblade,10,DAVIS/DINO/dino_vits8//480p/rollerblade/00010.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00011.jpg,DAVIS/Annotations/480p/rollerblade/00011.png,DAVIS/OpticalFlow020321/480p/rollerblade/00011.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00011.flo.png,rollerblade,11,DAVIS/DINO/dino_vits8//480p/rollerblade/00011.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00012.jpg,DAVIS/Annotations/480p/rollerblade/00012.png,DAVIS/OpticalFlow020321/480p/rollerblade/00012.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00012.flo.png,rollerblade,12,DAVIS/DINO/dino_vits8//480p/rollerblade/00012.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00013.jpg,DAVIS/Annotations/480p/rollerblade/00013.png,DAVIS/OpticalFlow020321/480p/rollerblade/00013.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00013.flo.png,rollerblade,13,DAVIS/DINO/dino_vits8//480p/rollerblade/00013.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00014.jpg,DAVIS/Annotations/480p/rollerblade/00014.png,DAVIS/OpticalFlow020321/480p/rollerblade/00014.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00014.flo.png,rollerblade,14,DAVIS/DINO/dino_vits8//480p/rollerblade/00014.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00015.jpg,DAVIS/Annotations/480p/rollerblade/00015.png,DAVIS/OpticalFlow020321/480p/rollerblade/00015.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00015.flo.png,rollerblade,15,DAVIS/DINO/dino_vits8//480p/rollerblade/00015.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00016.jpg,DAVIS/Annotations/480p/rollerblade/00016.png,DAVIS/OpticalFlow020321/480p/rollerblade/00016.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00016.flo.png,rollerblade,16,DAVIS/DINO/dino_vits8//480p/rollerblade/00016.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00017.jpg,DAVIS/Annotations/480p/rollerblade/00017.png,DAVIS/OpticalFlow020321/480p/rollerblade/00017.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00017.flo.png,rollerblade,17,DAVIS/DINO/dino_vits8//480p/rollerblade/00017.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00018.jpg,DAVIS/Annotations/480p/rollerblade/00018.png,DAVIS/OpticalFlow020321/480p/rollerblade/00018.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00018.flo.png,rollerblade,18,DAVIS/DINO/dino_vits8//480p/rollerblade/00018.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00019.jpg,DAVIS/Annotations/480p/rollerblade/00019.png,DAVIS/OpticalFlow020321/480p/rollerblade/00019.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00019.flo.png,rollerblade,19,DAVIS/DINO/dino_vits8//480p/rollerblade/00019.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00020.jpg,DAVIS/Annotations/480p/rollerblade/00020.png,DAVIS/OpticalFlow020321/480p/rollerblade/00020.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00020.flo.png,rollerblade,20,DAVIS/DINO/dino_vits8//480p/rollerblade/00020.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00021.jpg,DAVIS/Annotations/480p/rollerblade/00021.png,DAVIS/OpticalFlow020321/480p/rollerblade/00021.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00021.flo.png,rollerblade,21,DAVIS/DINO/dino_vits8//480p/rollerblade/00021.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00022.jpg,DAVIS/Annotations/480p/rollerblade/00022.png,DAVIS/OpticalFlow020321/480p/rollerblade/00022.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00022.flo.png,rollerblade,22,DAVIS/DINO/dino_vits8//480p/rollerblade/00022.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00023.jpg,DAVIS/Annotations/480p/rollerblade/00023.png,DAVIS/OpticalFlow020321/480p/rollerblade/00023.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00023.flo.png,rollerblade,23,DAVIS/DINO/dino_vits8//480p/rollerblade/00023.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00024.jpg,DAVIS/Annotations/480p/rollerblade/00024.png,DAVIS/OpticalFlow020321/480p/rollerblade/00024.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00024.flo.png,rollerblade,24,DAVIS/DINO/dino_vits8//480p/rollerblade/00024.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00025.jpg,DAVIS/Annotations/480p/rollerblade/00025.png,DAVIS/OpticalFlow020321/480p/rollerblade/00025.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00025.flo.png,rollerblade,25,DAVIS/DINO/dino_vits8//480p/rollerblade/00025.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00026.jpg,DAVIS/Annotations/480p/rollerblade/00026.png,DAVIS/OpticalFlow020321/480p/rollerblade/00026.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00026.flo.png,rollerblade,26,DAVIS/DINO/dino_vits8//480p/rollerblade/00026.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00027.jpg,DAVIS/Annotations/480p/rollerblade/00027.png,DAVIS/OpticalFlow020321/480p/rollerblade/00027.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00027.flo.png,rollerblade,27,DAVIS/DINO/dino_vits8//480p/rollerblade/00027.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00028.jpg,DAVIS/Annotations/480p/rollerblade/00028.png,DAVIS/OpticalFlow020321/480p/rollerblade/00028.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00028.flo.png,rollerblade,28,DAVIS/DINO/dino_vits8//480p/rollerblade/00028.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00029.jpg,DAVIS/Annotations/480p/rollerblade/00029.png,DAVIS/OpticalFlow020321/480p/rollerblade/00029.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00029.flo.png,rollerblade,29,DAVIS/DINO/dino_vits8//480p/rollerblade/00029.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00030.jpg,DAVIS/Annotations/480p/rollerblade/00030.png,DAVIS/OpticalFlow020321/480p/rollerblade/00030.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00030.flo.png,rollerblade,30,DAVIS/DINO/dino_vits8//480p/rollerblade/00030.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00031.jpg,DAVIS/Annotations/480p/rollerblade/00031.png,DAVIS/OpticalFlow020321/480p/rollerblade/00031.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00031.flo.png,rollerblade,31,DAVIS/DINO/dino_vits8//480p/rollerblade/00031.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00032.jpg,DAVIS/Annotations/480p/rollerblade/00032.png,DAVIS/OpticalFlow020321/480p/rollerblade/00032.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00032.flo.png,rollerblade,32,DAVIS/DINO/dino_vits8//480p/rollerblade/00032.jpg_240x427.npy
DAVIS/JPEGImages/480p/rollerblade/00033.jpg,DAVIS/Annotations/480p/rollerblade/00033.png,DAVIS/OpticalFlow020321/480p/rollerblade/00033.flo,DAVIS/OpticalFlow020321/480p/rollerblade/00033.flo.png,rollerblade,33,DAVIS/DINO/dino_vits8//480p/rollerblade/00033.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00000.jpg,DAVIS/Annotations/480p/scooter-gray/00000.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00000.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00000.flo.png,scooter-gray,0,DAVIS/DINO/dino_vits8//480p/scooter-gray/00000.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00001.jpg,DAVIS/Annotations/480p/scooter-gray/00001.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00001.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00001.flo.png,scooter-gray,1,DAVIS/DINO/dino_vits8//480p/scooter-gray/00001.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00002.jpg,DAVIS/Annotations/480p/scooter-gray/00002.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00002.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00002.flo.png,scooter-gray,2,DAVIS/DINO/dino_vits8//480p/scooter-gray/00002.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00003.jpg,DAVIS/Annotations/480p/scooter-gray/00003.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00003.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00003.flo.png,scooter-gray,3,DAVIS/DINO/dino_vits8//480p/scooter-gray/00003.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00004.jpg,DAVIS/Annotations/480p/scooter-gray/00004.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00004.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00004.flo.png,scooter-gray,4,DAVIS/DINO/dino_vits8//480p/scooter-gray/00004.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00005.jpg,DAVIS/Annotations/480p/scooter-gray/00005.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00005.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00005.flo.png,scooter-gray,5,DAVIS/DINO/dino_vits8//480p/scooter-gray/00005.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00006.jpg,DAVIS/Annotations/480p/scooter-gray/00006.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00006.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00006.flo.png,scooter-gray,6,DAVIS/DINO/dino_vits8//480p/scooter-gray/00006.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00007.jpg,DAVIS/Annotations/480p/scooter-gray/00007.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00007.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00007.flo.png,scooter-gray,7,DAVIS/DINO/dino_vits8//480p/scooter-gray/00007.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00008.jpg,DAVIS/Annotations/480p/scooter-gray/00008.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00008.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00008.flo.png,scooter-gray,8,DAVIS/DINO/dino_vits8//480p/scooter-gray/00008.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00009.jpg,DAVIS/Annotations/480p/scooter-gray/00009.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00009.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00009.flo.png,scooter-gray,9,DAVIS/DINO/dino_vits8//480p/scooter-gray/00009.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00010.jpg,DAVIS/Annotations/480p/scooter-gray/00010.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00010.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00010.flo.png,scooter-gray,10,DAVIS/DINO/dino_vits8//480p/scooter-gray/00010.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00011.jpg,DAVIS/Annotations/480p/scooter-gray/00011.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00011.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00011.flo.png,scooter-gray,11,DAVIS/DINO/dino_vits8//480p/scooter-gray/00011.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00012.jpg,DAVIS/Annotations/480p/scooter-gray/00012.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00012.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00012.flo.png,scooter-gray,12,DAVIS/DINO/dino_vits8//480p/scooter-gray/00012.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00013.jpg,DAVIS/Annotations/480p/scooter-gray/00013.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00013.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00013.flo.png,scooter-gray,13,DAVIS/DINO/dino_vits8//480p/scooter-gray/00013.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00014.jpg,DAVIS/Annotations/480p/scooter-gray/00014.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00014.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00014.flo.png,scooter-gray,14,DAVIS/DINO/dino_vits8//480p/scooter-gray/00014.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00015.jpg,DAVIS/Annotations/480p/scooter-gray/00015.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00015.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00015.flo.png,scooter-gray,15,DAVIS/DINO/dino_vits8//480p/scooter-gray/00015.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00016.jpg,DAVIS/Annotations/480p/scooter-gray/00016.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00016.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00016.flo.png,scooter-gray,16,DAVIS/DINO/dino_vits8//480p/scooter-gray/00016.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00017.jpg,DAVIS/Annotations/480p/scooter-gray/00017.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00017.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00017.flo.png,scooter-gray,17,DAVIS/DINO/dino_vits8//480p/scooter-gray/00017.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00018.jpg,DAVIS/Annotations/480p/scooter-gray/00018.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00018.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00018.flo.png,scooter-gray,18,DAVIS/DINO/dino_vits8//480p/scooter-gray/00018.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00019.jpg,DAVIS/Annotations/480p/scooter-gray/00019.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00019.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00019.flo.png,scooter-gray,19,DAVIS/DINO/dino_vits8//480p/scooter-gray/00019.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00020.jpg,DAVIS/Annotations/480p/scooter-gray/00020.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00020.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00020.flo.png,scooter-gray,20,DAVIS/DINO/dino_vits8//480p/scooter-gray/00020.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00021.jpg,DAVIS/Annotations/480p/scooter-gray/00021.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00021.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00021.flo.png,scooter-gray,21,DAVIS/DINO/dino_vits8//480p/scooter-gray/00021.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00022.jpg,DAVIS/Annotations/480p/scooter-gray/00022.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00022.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00022.flo.png,scooter-gray,22,DAVIS/DINO/dino_vits8//480p/scooter-gray/00022.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00023.jpg,DAVIS/Annotations/480p/scooter-gray/00023.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00023.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00023.flo.png,scooter-gray,23,DAVIS/DINO/dino_vits8//480p/scooter-gray/00023.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00024.jpg,DAVIS/Annotations/480p/scooter-gray/00024.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00024.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00024.flo.png,scooter-gray,24,DAVIS/DINO/dino_vits8//480p/scooter-gray/00024.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00025.jpg,DAVIS/Annotations/480p/scooter-gray/00025.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00025.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00025.flo.png,scooter-gray,25,DAVIS/DINO/dino_vits8//480p/scooter-gray/00025.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00026.jpg,DAVIS/Annotations/480p/scooter-gray/00026.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00026.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00026.flo.png,scooter-gray,26,DAVIS/DINO/dino_vits8//480p/scooter-gray/00026.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00027.jpg,DAVIS/Annotations/480p/scooter-gray/00027.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00027.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00027.flo.png,scooter-gray,27,DAVIS/DINO/dino_vits8//480p/scooter-gray/00027.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00028.jpg,DAVIS/Annotations/480p/scooter-gray/00028.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00028.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00028.flo.png,scooter-gray,28,DAVIS/DINO/dino_vits8//480p/scooter-gray/00028.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00029.jpg,DAVIS/Annotations/480p/scooter-gray/00029.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00029.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00029.flo.png,scooter-gray,29,DAVIS/DINO/dino_vits8//480p/scooter-gray/00029.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00030.jpg,DAVIS/Annotations/480p/scooter-gray/00030.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00030.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00030.flo.png,scooter-gray,30,DAVIS/DINO/dino_vits8//480p/scooter-gray/00030.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00031.jpg,DAVIS/Annotations/480p/scooter-gray/00031.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00031.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00031.flo.png,scooter-gray,31,DAVIS/DINO/dino_vits8//480p/scooter-gray/00031.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00032.jpg,DAVIS/Annotations/480p/scooter-gray/00032.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00032.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00032.flo.png,scooter-gray,32,DAVIS/DINO/dino_vits8//480p/scooter-gray/00032.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00033.jpg,DAVIS/Annotations/480p/scooter-gray/00033.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00033.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00033.flo.png,scooter-gray,33,DAVIS/DINO/dino_vits8//480p/scooter-gray/00033.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00034.jpg,DAVIS/Annotations/480p/scooter-gray/00034.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00034.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00034.flo.png,scooter-gray,34,DAVIS/DINO/dino_vits8//480p/scooter-gray/00034.jpg_240x427.npy
DAVIS/JPEGImages/480p/scooter-gray/00035.jpg,DAVIS/Annotations/480p/scooter-gray/00035.png,DAVIS/OpticalFlow020321/480p/scooter-gray/00035.flo,DAVIS/OpticalFlow020321/480p/scooter-gray/00035.flo.png,scooter-gray,35,DAVIS/DINO/dino_vits8//480p/scooter-gray/00035.jpg_240x427.npy
